SLIP_SEQ_ID,CREATION_DATE,SITE_ID,START_DATE,END_DATE,DURATION,ITEM_COUNT,AMOUNT_RP,LINE_COUNT
4613203765,2025-01-08 01:00:00,195,2025-01-08 15:27:29,2025-01-08 15:28:00,71,4,394.0,4
4612855789,2025-01-08 01:00:00,195,2025-01-08 10:06:19,2025-01-08 10:06:37,18,1,29.0,1
4613019193,2025-01-08 01:00:00,195,2025-01-08 12:55:32,2025-01-08 13:01:49,4617,21,1286.0,16
4612887299,2025-01-08 01:00:00,195,2025-01-08 10:30:04,2025-01-08 10:38:04,800,13,750.0,13
4613281184,2025-01-08 01:00:00,195,2025-01-08 16:28:30,2025-01-08 16:30:09,179,14,1621.7,12
4613050151,2025-01-08 01:00:00,195,2025-01-08 13:20:44,2025-01-08 13:21:18,74,6,246.4,6
4613457239,2025-01-08 01:00:00,195,2025-01-08 18:54:43,2025-01-08 18:55:20,77,3,186.0,3
4613031971,2025-01-08 01:00:00,195,2025-01-08 13:14:49,2025-01-08 13:15:03,54,1,438.0,1
4613281267,2025-01-08 01:00:00,195,2025-01-08 16:30:59,2025-01-08 16:31:25,66,2,224.0,2
4613070849,2025-01-08 01:00:00,195,2025-01-08 13:41:13,2025-01-08 13:41:28,15,2,46.0,2
4613083509,2025-01-08 01:00:00,195,2025-01-08 13:58:41,2025-01-08 13:58:55,14,1,23.9,1
4613166959,2025-01-08 01:00:00,195,2025-01-08 15:07:52,2025-01-08 15:09:26,174,23,1025.3,21
4613254998,2025-01-08 01:00:00,195,2025-01-08 16:13:17,2025-01-08 16:14:56,139,7,186.4,6
4612809481,2025-01-08 01:00:00,195,2025-01-08 08:54:04,2025-01-08 08:54:46,42,9,280.8,8
4613575238,2025-01-08 01:00:00,195,2025-01-08 21:41:06,2025-01-08 21:42:35,129,6,115.4,3
4612920334,2025-01-08 01:00:00,195,2025-01-08 11:20:34,2025-01-08 11:20:45,11,1,80.0,1
4613389837,2025-01-08 01:00:00,195,2025-01-08 18:05:40,2025-01-08 18:06:32,92,9,305.0,9
4613070797,2025-01-08 01:00:00,195,2025-01-08 13:44:33,2025-01-08 13:46:08,175,3,830.0,3
4613103530,2025-01-08 01:00:00,195,2025-01-08 14:19:33,2025-01-08 14:20:58,125,25,864.1,21
4613229346,2025-01-08 01:00:00,195,2025-01-08 15:57:55,2025-01-08 15:59:56,201,3,36.6,3
4613431388,2025-01-08 01:00:00,195,2025-01-08 18:35:09,2025-01-08 18:37:51,242,64,1965.14,46
4613389859,2025-01-08 01:00:00,195,2025-01-08 17:54:16,2025-01-08 18:04:05,4989,9,284.6,6
4613457259,2025-01-08 01:00:00,195,2025-01-08 18:44:48,2025-01-08 18:45:45,97,1,18.9,1
4613132919,2025-01-08 01:00:00,195,2025-01-08 14:37:11,2025-01-08 14:37:29,18,10,159.0,1
4613431417,2025-01-08 01:00:00,195,2025-01-08 18:39:57,2025-01-08 18:40:20,63,2,113.7,2
4613307738,2025-01-08 01:00:00,195,2025-01-08 16:51:15,2025-01-08 16:52:16,101,28,647.46,15
4613103468,2025-01-08 01:00:00,195,2025-01-08 14:13:28,2025-01-08 14:14:11,83,3,78.7,3
4613363092,2025-01-08 01:00:00,195,2025-01-08 17:27:52,2025-01-08 17:28:11,59,5,366.6,3
4613431337,2025-01-08 01:00:00,195,2025-01-08 18:40:19,2025-01-08 18:43:05,286,8,317.6,8
4613431328,2025-01-08 01:00:00,195,2025-01-08 18:28:10,2025-01-08 18:28:51,41,2,56.8,2
4613575252,2025-01-08 01:00:00,195,2025-01-08 21:42:19,2025-01-08 21:43:40,121,2,108.1,2
4613335467,2025-01-08 01:00:00,195,2025-01-08 17:12:14,2025-01-08 17:13:45,131,6,295.7,6
4613166909,2025-01-08 01:00:00,195,2025-01-08 15:21:13,2025-01-08 15:22:36,123,1,15.9,1
4613389911,2025-01-08 01:00:00,195,2025-01-08 17:46:11,2025-01-08 17:49:51,340,62,2537.0,53
4613070828,2025-01-08 01:00:00,195,2025-01-08 13:35:06,2025-01-08 13:35:32,26,1,178.8,1
4613363066,2025-01-08 01:00:00,195,2025-01-08 17:27:29,2025-01-08 17:31:33,404,3,96.7,3
4613203783,2025-01-08 01:00:00,195,2025-01-08 15:40:35,2025-01-08 15:41:13,78,5,206.5,5
4613431421,2025-01-08 01:00:00,195,2025-01-08 18:36:54,2025-01-08 18:39:18,264,48,3065.6,42
4613504512,2025-01-08 01:00:00,195,2025-01-08 19:28:17,2025-01-08 19:32:34,417,4,264.2,3
4613155413,2025-01-08 01:00:00,195,2025-01-08 15:05:43,2025-01-08 15:06:32,89,8,253.8,8
4613307665,2025-01-08 01:00:00,195,2025-01-08 17:01:03,2025-01-08 17:05:28,425,6,407.1,5
4613132914,2025-01-08 01:00:00,195,2025-01-08 14:31:35,2025-01-08 14:32:59,124,31,868.7,22
4613070834,2025-01-08 01:00:00,195,2025-01-08 13:39:41,2025-01-08 13:40:05,64,4,181.7,4
4613166967,2025-01-08 01:00:00,195,2025-01-08 15:13:09,2025-01-08 15:14:22,113,10,879.7,9
4613307771,2025-01-08 01:00:00,195,2025-01-08 16:53:10,2025-01-08 16:53:28,18,2,311.0,2
4613229434,2025-01-08 01:00:00,195,2025-01-08 15:56:01,2025-01-08 15:56:54,53,17,428.0,12
4613480503,2025-01-08 01:00:00,195,2025-01-08 19:17:11,2025-01-08 19:17:54,43,13,523.3,6
4613307725,2025-01-08 01:00:00,195,2025-01-08 16:57:03,2025-01-08 16:57:47,44,7,471.3,6
4613389908,2025-01-08 01:00:00,195,2025-01-08 17:55:51,2025-01-08 17:59:29,378,103,4311.4,69
4613281206,2025-01-08 01:00:00,195,2025-01-08 16:32:22,2025-01-08 16:33:44,122,1,24.9,1
4612809458,2025-01-08 01:00:00,195,2025-01-08 08:52:11,2025-01-08 08:56:42,431,4,129.6,4
4613203781,2025-01-08 01:00:00,195,2025-01-08 15:41:22,2025-01-08 15:42:09,87,12,273.4,11
4613404438,2025-01-08 01:00:00,195,2025-01-08 18:10:55,2025-01-08 18:12:23,168,28,1963.2,21
4613389831,2025-01-08 01:00:00,195,2025-01-08 18:05:55,2025-01-08 18:06:44,89,3,76.0,1
4613480509,2025-01-08 01:00:00,195,2025-01-08 19:10:35,2025-01-08 19:11:53,118,16,1356.0,11
4613431389,2025-01-08 01:00:00,195,2025-01-08 18:33:26,2025-01-08 18:34:14,88,9,488.7,9
4613404442,2025-01-08 01:00:00,195,2025-01-08 18:21:08,2025-01-08 18:24:17,309,4,88.3,4
4613431380,2025-01-08 01:00:00,195,2025-01-08 18:38:16,2025-01-08 18:40:16,200,37,1834.9,32
4612871112,2025-01-08 01:00:00,195,2025-01-08 10:24:33,2025-01-08 10:25:49,116,3,39.7,3
4613431355,2025-01-08 01:00:00,195,2025-01-08 18:39:50,2025-01-08 18:41:57,207,6,252.4,6
4613404477,2025-01-08 01:00:00,195,2025-01-08 18:17:10,2025-01-08 18:19:35,225,15,459.7,10
4613132913,2025-01-08 01:00:00,195,2025-01-08 14:26:16,2025-01-08 14:27:02,86,15,610.0,14
4613457266,2025-01-08 01:00:00,195,2025-01-08 19:01:41,2025-01-08 19:03:47,206,8,404.7,8
4613132887,2025-01-08 01:00:00,195,2025-01-08 14:19:34,2025-01-08 14:32:26,1292,2,76.7,2
4613155388,2025-01-08 01:00:00,195,2025-01-08 14:58:43,2025-01-08 14:59:10,67,1,29.9,1
4613281190,2025-01-08 01:00:00,195,2025-01-08 16:38:48,2025-01-08 16:40:54,206,19,343.1,4
4612887324,2025-01-08 01:00:00,195,2025-01-08 10:27:35,2025-01-08 10:28:40,105,5,218.0,3
4613281195,2025-01-08 01:00:00,195,2025-01-08 16:40:27,2025-01-08 16:45:16,489,11,279.8,10
4613166919,2025-01-08 01:00:00,195,2025-01-08 15:17:00,2025-01-08 15:19:49,249,5,187.0,4
4613229447,2025-01-08 01:00:00,195,2025-01-08 15:59:17,2025-01-08 16:02:16,4299,65,2815.4,50
4613515312,2025-01-08 01:00:00,195,2025-01-08 19:52:00,2025-01-08 19:54:56,256,12,573.53,10
4613389898,2025-01-08 01:00:00,195,2025-01-08 17:58:39,2025-01-08 17:59:50,111,20,1018.3,17
4613307717,2025-01-08 01:00:00,195,2025-01-08 16:55:26,2025-01-08 16:58:02,276,40,2556.6,31
4613363099,2025-01-08 01:00:00,195,2025-01-08 17:35:11,2025-01-08 17:35:47,36,16,468.0,11
4612985444,2025-01-08 01:00:00,195,2025-01-08 12:22:35,2025-01-08 12:23:30,95,11,465.9,10
4613431342,2025-01-08 01:00:00,195,2025-01-08 18:29:08,2025-01-08 18:31:28,220,2,245.9,2
4613363040,2025-01-08 01:00:00,195,2025-01-08 17:36:18,2025-01-08 17:40:57,439,26,971.1,23
4613132845,2025-01-08 01:00:00,195,2025-01-08 14:29:08,2025-01-08 14:31:30,222,2,77.8,1
4613032046,2025-01-08 01:00:00,195,2025-01-08 13:07:45,2025-01-08 13:07:58,13,1,100.0,1
4613203755,2025-01-08 01:00:00,195,2025-01-08 15:36:43,2025-01-08 15:42:48,605,23,682.33,23
4613404512,2025-01-08 01:00:00,195,2025-01-08 18:09:19,2025-01-08 18:10:07,88,11,305.0,11
4613281250,2025-01-08 01:00:00,195,2025-01-08 16:40:23,2025-01-08 16:40:26,3,0,270.0,1
4613019120,2025-01-08 01:00:00,195,2025-01-08 12:51:13,2025-01-08 12:51:36,23,1,21.0,1
4613281256,2025-01-08 01:00:00,195,2025-01-08 16:42:47,2025-01-08 16:43:08,61,1,28.0,1
4613155465,2025-01-08 01:00:00,195,2025-01-08 14:54:32,2025-01-08 14:55:00,68,5,291.2,5
4613335486,2025-01-08 01:00:00,195,2025-01-08 17:13:10,2025-01-08 17:14:59,149,2,42.7,2
4613558277,2025-01-08 01:00:00,195,2025-01-08 21:00:30,2025-01-08 21:00:52,22,4,137.3,4
4613404508,2025-01-08 01:00:00,195,2025-01-08 18:09:36,2025-01-08 18:10:01,65,8,293.0,8
4613132927,2025-01-08 01:00:00,195,2025-01-08 14:46:21,2025-01-08 14:46:42,21,5,31.2,3
4613155438,2025-01-08 01:00:00,195,2025-01-08 14:45:37,2025-01-08 14:49:39,402,12,400.9,11
4613006723,2025-01-08 01:00:00,195,2025-01-08 12:36:09,2025-01-08 12:39:43,334,5,178.0,4
4613155454,2025-01-08 01:00:00,195,2025-01-08 14:47:22,2025-01-08 14:56:03,881,2,43.0,2
4613203736,2025-01-08 01:00:00,195,2025-01-08 15:36:17,2025-01-08 15:38:35,218,8,253.4,5
4613132889,2025-01-08 01:00:00,195,2025-01-08 14:32:32,2025-01-08 14:38:48,616,21,991.8,21
4613457339,2025-01-08 01:00:00,195,2025-01-08 18:59:28,2025-01-08 19:01:42,4214,24,2067.1,18
4613307720,2025-01-08 01:00:00,195,2025-01-08 16:58:22,2025-01-08 16:58:28,6,1,35.0,1
4613229437,2025-01-08 01:00:00,195,2025-01-08 16:01:34,2025-01-08 16:01:51,17,17,522.3,15
4613155418,2025-01-08 01:00:00,195,2025-01-08 14:56:53,2025-01-08 14:57:59,106,30,1099.5,22
4613006739,2025-01-08 01:00:00,195,2025-01-08 12:39:16,2025-01-08 12:40:22,106,14,381.3,14
4613132862,2025-01-08 01:00:00,195,2025-01-08 14:38:59,2025-01-08 14:39:37,78,3,52.7,2
4613229443,2025-01-08 01:00:00,195,2025-01-08 16:04:38,2025-01-08 16:05:19,81,7,253.0,6
4613166885,2025-01-08 01:00:00,195,2025-01-08 15:16:27,2025-01-08 15:16:33,6,1,33.0,1
4613515308,2025-01-08 01:00:00,195,2025-01-08 19:55:35,2025-01-08 19:56:42,107,7,449.7,7
4613166971,2025-01-08 01:00:00,195,2025-01-08 15:11:28,2025-01-08 15:11:39,11,4,50.0,4
4613335499,2025-01-08 01:00:00,195,2025-01-08 17:19:16,2025-01-08 17:20:12,96,1,10.0,1
4613203740,2025-01-08 01:00:00,195,2025-01-08 15:42:32,2025-01-08 15:43:29,97,2,273.9,2
4613031937,2025-01-08 01:00:00,195,2025-01-08 13:15:43,2025-01-08 13:17:23,180,3,113.7,2
4613254967,2025-01-08 01:00:00,195,2025-01-08 16:10:48,2025-01-08 16:11:27,79,11,516.1,11
4613335534,2025-01-08 01:00:00,195,2025-01-08 17:15:16,2025-01-08 17:16:21,105,23,1133.8,17
4613229389,2025-01-08 01:00:00,195,2025-01-08 16:02:53,2025-01-08 16:03:09,56,1,53.0,1
4613480477,2025-01-08 01:00:00,195,2025-01-08 18:45:33,2025-01-08 19:22:38,7705,23,823.6,23
4613229418,2025-01-08 01:00:00,195,2025-01-08 15:58:36,2025-01-08 15:59:17,81,12,435.8,12
4613389829,2025-01-08 01:00:00,195,2025-01-08 18:03:17,2025-01-08 18:05:35,218,5,136.5,4
4613307667,2025-01-08 01:00:00,195,2025-01-08 16:48:42,2025-01-08 16:55:48,706,28,1433.0,28
4613050197,2025-01-08 01:00:00,195,2025-01-08 13:30:18,2025-01-08 13:30:51,33,4,171.5,3
4613335523,2025-01-08 01:00:00,195,2025-01-08 17:10:55,2025-01-08 17:11:58,103,15,855.51,12
4613431359,2025-01-08 01:00:00,195,2025-01-08 18:39:40,2025-01-08 18:43:56,416,11,385.0,8
4613335485,2025-01-08 01:00:00,195,2025-01-08 17:22:50,2025-01-08 17:26:18,368,6,589.6,6
4613567344,2025-01-08 01:00:00,195,2025-01-08 21:21:48,2025-01-08 21:24:45,297,9,382.3,6
4613389864,2025-01-08 01:00:00,195,2025-01-08 17:47:42,2025-01-08 17:48:27,85,3,74.2,3
4613155467,2025-01-08 01:00:00,195,2025-01-08 14:47:35,2025-01-08 14:48:43,108,16,769.4,14
4613404468,2025-01-08 01:00:00,195,2025-01-08 18:16:37,2025-01-08 18:17:34,97,14,755.8,12
4613070821,2025-01-08 01:00:00,195,2025-01-08 13:43:42,2025-01-08 13:44:17,75,9,401.5,8
4613132884,2025-01-08 01:00:00,195,2025-01-08 14:29:37,2025-01-08 14:31:04,167,2,47.8,1
4613155392,2025-01-08 01:00:00,195,2025-01-08 15:01:16,2025-01-08 15:02:32,116,1,31.8,1
4613203719,2025-01-08 01:00:00,195,2025-01-08 15:28:48,2025-01-08 15:30:42,194,4,73.0,4
4613457318,2025-01-08 01:00:00,195,2025-01-08 18:53:35,2025-01-08 18:54:32,97,16,601.2,13
4613203754,2025-01-08 01:00:00,195,2025-01-08 15:29:26,2025-01-08 15:35:37,611,1,29.9,1
4613203761,2025-01-08 01:00:00,195,2025-01-08 15:26:43,2025-01-08 15:28:09,166,23,721.9,19
4613281268,2025-01-08 01:00:00,195,2025-01-08 16:33:37,2025-01-08 16:34:40,103,10,309.0,10
4612824999,2025-01-08 01:00:00,195,2025-01-08 09:05:13,2025-01-08 09:21:31,1618,21,1227.6,20
4613307750,2025-01-08 01:00:00,195,2025-01-08 16:54:14,2025-01-08 16:55:10,96,6,451.9,6
4613203795,2025-01-08 01:00:00,195,2025-01-08 15:39:44,2025-01-08 15:40:22,78,5,882.0,4
4613307741,2025-01-08 01:00:00,195,2025-01-08 16:55:06,2025-01-08 16:55:46,40,6,594.0,5
4613590091,2025-01-08 01:00:00,195,2025-01-08 22:41:58,2025-01-08 22:49:16,758,1,16.0,1
4613431439,2025-01-08 01:00:00,195,2025-01-08 18:45:21,2025-01-08 18:45:34,13,1,146.0,1
4613229350,2025-01-08 01:00:00,195,2025-01-08 16:01:46,2025-01-08 16:03:04,158,1,29.9,1
4613404481,2025-01-08 01:00:00,195,2025-01-08 18:20:36,2025-01-08 18:21:21,85,3,59.6,3
4612871151,2025-01-08 01:00:00,195,2025-01-08 10:14:01,2025-01-08 10:15:12,111,22,1058.5,18
4613166958,2025-01-08 01:00:00,195,2025-01-08 15:09:36,2025-01-08 15:10:44,108,21,854.0,18
4613307688,2025-01-08 01:00:00,195,2025-01-08 17:03:01,2025-01-08 17:04:55,154,3,64.7,3
4613166974,2025-01-08 01:00:00,195,2025-01-08 15:11:45,2025-01-08 15:12:01,56,2,73.8,2
4613532347,2025-01-08 01:00:00,195,2025-01-08 20:08:08,2025-01-08 20:09:34,126,1,29.9,1
4613132841,2025-01-08 01:00:00,195,2025-01-08 14:26:34,2025-01-08 14:27:16,82,3,176.4,3
4613335510,2025-01-08 01:00:00,195,2025-01-08 17:10:50,2025-01-08 17:11:12,62,3,52.0,2
4613132881,2025-01-08 01:00:00,195,2025-01-08 14:31:19,2025-01-08 14:32:54,135,1,69.9,1
4612920356,2025-01-08 01:00:00,195,2025-01-08 11:16:15,2025-01-08 11:20:40,425,1,69.9,1
4613229368,2025-01-08 01:00:00,195,2025-01-08 15:52:26,2025-01-08 15:53:08,82,3,71.7,3
4613431432,2025-01-08 01:00:00,195,2025-01-08 18:28:07,2025-01-08 18:28:14,7,2,316.0,1
4613307652,2025-01-08 01:00:00,195,2025-01-08 16:52:40,2025-01-08 17:02:37,4997,1,125.8,1
4613457292,2025-01-08 01:00:00,195,2025-01-08 19:01:01,2025-01-08 19:03:00,199,4,95.6,2
4613132951,2025-01-08 01:00:00,195,2025-01-08 14:44:21,2025-01-08 14:45:09,88,15,509.9,15
4613431362,2025-01-08 01:00:00,195,2025-01-08 18:27:51,2025-01-08 18:36:17,866,14,681.6,14
4613203747,2025-01-08 01:00:00,195,2025-01-08 15:34:56,2025-01-08 15:35:24,68,1,90.0,1
4612985491,2025-01-08 01:00:00,195,2025-01-08 12:00:20,2025-01-08 12:08:32,812,2,48.0,2
4613307754,2025-01-08 01:00:00,195,2025-01-08 16:53:39,2025-01-08 16:53:41,2,1,-9.0,1
4613203720,2025-01-08 01:00:00,195,2025-01-08 15:42:44,2025-01-08 15:43:35,91,3,140.9,3
4613431427,2025-01-08 01:00:00,195,2025-01-08 18:36:11,2025-01-08 18:36:52,41,1,319.0,2
4613498092,2025-01-08 01:00:00,195,2025-01-08 19:38:30,2025-01-08 19:40:38,208,1,25.9,2
4613431340,2025-01-08 01:00:00,195,2025-01-08 18:38:30,2025-01-08 18:39:55,125,3,412.9,3
4613431344,2025-01-08 01:00:00,195,2025-01-08 18:42:00,2025-01-08 18:44:42,242,9,292.3,9
4613404414,2025-01-08 01:00:00,195,2025-01-08 18:20:41,2025-01-08 18:20:47,6,1,28.0,1
4613032038,2025-01-08 01:00:00,195,2025-01-08 13:08:35,2025-01-08 13:09:27,92,15,259.0,11
4613480559,2025-01-08 01:00:00,195,2025-01-08 19:16:04,2025-01-08 19:18:10,206,17,356.9,15
4613431343,2025-01-08 01:00:00,195,2025-01-08 18:38:21,2025-01-08 18:41:42,321,4,112.6,4
4613515245,2025-01-08 01:00:00,195,2025-01-08 19:51:58,2025-01-08 20:00:17,4859,41,1472.2,31
4613457356,2025-01-08 01:00:00,195,2025-01-08 19:01:06,2025-01-08 19:01:18,12,1,30.0,1
4613532380,2025-01-08 01:00:00,195,2025-01-08 20:22:54,2025-01-08 20:23:33,79,7,970.5,7
4613404440,2025-01-08 01:00:00,195,2025-01-08 18:13:46,2025-01-08 18:16:53,307,10,927.9,9
4613545949,2025-01-08 01:00:00,195,2025-01-08 20:27:17,2025-01-08 20:32:02,485,101,3962.9,43
4613083407,2025-01-08 01:00:00,195,2025-01-08 14:02:48,2025-01-08 14:03:35,87,3,37.1,3
4613545886,2025-01-08 01:00:00,195,2025-01-08 20:36:55,2025-01-08 20:40:20,365,6,181.4,5
4613404387,2025-01-08 01:00:00,195,2025-01-08 18:12:06,2025-01-08 18:13:53,147,40,1293.7,31
4613575232,2025-01-08 01:00:00,195,2025-01-08 21:28:40,2025-01-08 21:30:23,183,7,295.3,6
4613515248,2025-01-08 01:00:00,195,2025-01-08 19:47:34,2025-01-08 19:53:44,610,10,857.3,10
4613457279,2025-01-08 01:00:00,195,2025-01-08 18:51:03,2025-01-08 18:51:25,22,2,68.8,2
4613515288,2025-01-08 01:00:00,195,2025-01-08 19:53:36,2025-01-08 19:54:46,110,4,128.3,3
4613498061,2025-01-08 01:00:00,195,2025-01-08 19:46:13,2025-01-08 19:46:48,35,2,27.8,2
4613103525,2025-01-08 01:00:00,195,2025-01-08 14:16:41,2025-01-08 14:17:47,106,18,859.2,14
4613515323,2025-01-08 01:00:00,195,2025-01-08 20:06:39,2025-01-08 20:07:11,72,2,179.0,1
4613532404,2025-01-08 01:00:00,195,2025-01-08 20:25:45,2025-01-08 20:27:32,187,1,69.9,1
4613515310,2025-01-08 01:00:00,195,2025-01-08 19:47:53,2025-01-08 19:49:07,154,4,156.4,4
4613498069,2025-01-08 01:00:00,195,2025-01-08 19:40:48,2025-01-08 19:45:06,458,23,868.5,12
4613545913,2025-01-08 01:00:00,195,2025-01-08 20:37:57,2025-01-08 20:38:12,55,5,162.0,5
4613532423,2025-01-08 01:00:00,195,2025-01-08 20:07:18,2025-01-08 20:08:44,126,33,1470.6,33
4613581526,2025-01-08 01:00:00,195,2025-01-08 22:00:50,2025-01-08 22:01:30,80,1,24.9,1
4613050235,2025-01-08 01:00:00,195,2025-01-08 13:21:47,2025-01-08 13:22:01,54,1,100.0,1
4613480538,2025-01-08 01:00:00,195,2025-01-08 19:16:14,2025-01-08 19:16:41,27,6,119.5,5
4613575233,2025-01-08 01:00:00,195,2025-01-08 21:21:55,2025-01-08 21:34:26,1271,16,784.9,13
4613498062,2025-01-08 01:00:00,195,2025-01-08 19:43:18,2025-01-08 19:44:11,93,11,345.6,11
4613504586,2025-01-08 01:00:00,195,2025-01-08 19:37:18,2025-01-08 19:39:04,186,9,653.5,9
4613585516,2025-01-08 01:00:00,195,2025-01-08 22:21:42,2025-01-08 22:22:27,85,2,91.8,1
4613581531,2025-01-08 01:00:00,195,2025-01-08 21:52:39,2025-01-08 22:04:40,5201,10,599.1,10
4613498043,2025-01-08 01:00:00,195,2025-01-08 19:38:33,2025-01-08 19:40:34,201,1,79.9,2
4612792436,2025-01-08 01:00:00,195,2025-01-08 08:39:56,2025-01-08 08:40:37,81,1,17.9,1
4613588212,2025-01-08 01:00:00,195,2025-01-08 22:27:00,2025-01-08 22:29:44,244,10,204.4,4
4613457325,2025-01-08 01:00:00,195,2025-01-08 18:53:16,2025-01-08 18:53:46,30,15,527.0,10
4613498045,2025-01-08 01:00:00,195,2025-01-08 19:37:57,2025-01-08 19:38:49,92,8,273.4,8
4613532360,2025-01-08 01:00:00,195,2025-01-08 20:18:51,2025-01-08 20:19:15,64,13,89.4,3
4613581538,2025-01-08 01:00:00,195,2025-01-08 21:41:51,2025-01-08 21:49:39,788,3,79.7,3
4613457347,2025-01-08 01:00:00,195,2025-01-08 18:59:43,2025-01-08 19:00:07,4064,5,235.5,3
4613480561,2025-01-08 01:00:00,195,2025-01-08 19:22:55,2025-01-08 19:26:32,377,7,776.8,5
4612777455,2025-01-08 01:00:00,195,2025-01-08 08:12:20,2025-01-08 08:15:27,307,1,47.7,1
4613581570,2025-01-08 01:00:00,195,2025-01-08 22:07:30,2025-01-08 22:07:44,14,1,31.9,1
4613558309,2025-01-08 01:00:00,195,2025-01-08 20:49:56,2025-01-08 20:50:06,50,3,148.0,3
4613567396,2025-01-08 01:00:00,195,2025-01-08 21:16:21,2025-01-08 21:17:07,86,4,581.4,3
4613019163,2025-01-08 01:00:00,195,2025-01-08 12:50:43,2025-01-08 12:54:05,362,9,275.7,9
4613457290,2025-01-08 01:00:00,195,2025-01-08 18:54:25,2025-01-08 18:55:10,85,5,509.4,5
4613567355,2025-01-08 01:00:00,195,2025-01-08 21:18:16,2025-01-08 21:21:07,291,5,220.0,5
4613457304,2025-01-08 01:00:00,195,2025-01-08 18:47:17,2025-01-08 18:47:59,42,8,100.0,4
4612855776,2025-01-08 01:00:00,195,2025-01-08 09:57:41,2025-01-08 10:01:46,4405,2,37.8,2
4613515319,2025-01-08 01:00:00,195,2025-01-08 19:55:06,2025-01-08 19:56:59,153,6,553.0,6
4613545892,2025-01-08 01:00:00,195,2025-01-08 20:34:26,2025-01-08 20:46:28,1202,13,250.0,6
4613457299,2025-01-08 01:00:00,195,2025-01-08 18:58:58,2025-01-08 19:01:40,4282,12,681.4,8
4613575257,2025-01-08 01:00:00,195,2025-01-08 21:27:07,2025-01-08 21:28:55,148,4,103.0,4
4613515231,2025-01-08 01:00:00,195,2025-01-08 19:55:57,2025-01-08 19:56:50,93,47,2741.2,45
4613504546,2025-01-08 01:00:00,195,2025-01-08 19:31:30,2025-01-08 19:32:11,81,2,291.6,2
4613558259,2025-01-08 01:00:00,195,2025-01-08 21:04:28,2025-01-08 21:06:30,202,7,140.3,5
4612855819,2025-01-08 01:00:00,195,2025-01-08 09:45:22,2025-01-08 09:48:56,334,1,8.0,1
4613498057,2025-01-08 01:00:00,195,2025-01-08 19:44:45,2025-01-08 19:45:27,82,4,175.5,4
4613545931,2025-01-08 01:00:00,195,2025-01-08 20:45:49,2025-01-08 20:46:24,75,13,278.7,9
4613532403,2025-01-08 01:00:00,195,2025-01-08 20:06:58,2025-01-08 20:07:58,100,8,280.8,7
4613498077,2025-01-08 01:00:00,195,2025-01-08 19:46:57,2025-01-08 19:47:18,61,5,84.5,3
4613532340,2025-01-08 01:00:00,195,2025-01-08 20:19:59,2025-01-08 20:24:53,494,5,66.9,5
4613558286,2025-01-08 01:00:00,195,2025-01-08 20:55:19,2025-01-08 20:56:02,83,12,1148.4,8
4613532370,2025-01-08 01:00:00,195,2025-01-08 20:09:27,2025-01-08 20:10:01,74,11,577.0,11
4612920387,2025-01-08 01:00:00,195,2025-01-08 11:07:49,2025-01-08 11:08:31,82,12,383.0,5
4613567373,2025-01-08 01:00:00,195,2025-01-08 21:06:15,2025-01-08 21:09:24,309,5,213.8,4
4613480566,2025-01-08 01:00:00,195,2025-01-08 19:08:05,2025-01-08 19:09:36,131,12,505.7,12
4613545897,2025-01-08 01:00:00,195,2025-01-08 20:38:27,2025-01-08 20:46:39,812,7,136.8,7
4613103501,2025-01-08 01:00:00,195,2025-01-08 14:06:34,2025-01-08 14:07:39,105,3,329.7,1
4613585514,2025-01-08 01:00:00,195,2025-01-08 22:09:09,2025-01-08 22:12:06,297,2,142.7,2
4613480500,2025-01-08 01:00:00,195,2025-01-08 19:08:08,2025-01-08 19:11:02,294,55,3021.78,50
4613515247,2025-01-08 01:00:00,195,2025-01-08 20:01:07,2025-01-08 20:04:02,295,1,29.9,1
4612985510,2025-01-08 01:00:00,195,2025-01-08 12:13:19,2025-01-08 12:13:45,26,2,308.0,1
4613532410,2025-01-08 01:00:00,195,2025-01-08 20:18:30,2025-01-08 20:23:56,526,5,208.4,5
4613498065,2025-01-08 01:00:00,195,2025-01-08 19:40:52,2025-01-08 19:44:18,366,5,971.9,4
4613567386,2025-01-08 01:00:00,195,2025-01-08 21:11:30,2025-01-08 21:11:52,22,5,185.0,1
4613457251,2025-01-08 01:00:00,195,2025-01-08 18:57:15,2025-01-08 18:59:44,229,6,131.0,6
4613545910,2025-01-08 01:00:00,195,2025-01-08 20:44:32,2025-01-08 20:46:41,209,41,662.3,22
4613498054,2025-01-08 01:00:00,195,2025-01-08 19:40:15,2025-01-08 19:40:38,23,1,28.9,1
4613575269,2025-01-08 01:00:00,195,2025-01-08 21:42:48,2025-01-08 21:44:03,155,32,1239.3,20
4612946336,2025-01-08 01:00:00,195,2025-01-08 11:20:06,2025-01-08 11:32:16,1210,1,29.9,1
4613585529,2025-01-08 01:00:00,195,2025-01-08 22:20:21,2025-01-08 22:21:11,90,6,439.2,7
4613532377,2025-01-08 01:00:00,195,2025-01-08 20:21:46,2025-01-08 20:22:27,81,4,280.0,4
4613480558,2025-01-08 01:00:00,195,2025-01-08 19:14:01,2025-01-08 19:15:34,133,7,662.2,7
4613103562,2025-01-08 01:00:00,195,2025-01-08 14:18:37,2025-01-08 14:20:55,218,54,1904.6,31
